Date,Start Date,End Date,Origin City,Origin Latitude,Origin Longitude,Destination City,Destination Latitude,Destination Longitude,Sender,Recipient,Notes
5 October 1688,-77151,-77151,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
5 September 1685,-78277,-78277,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Davidson, Robert",-
5 September 1685,-78277,-78277,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Dunbar, Alexander","Dunbar alias, Winster"
5 September 1687,-77547,-77547,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Perth, Lord","Whyteford, Charles",-
5 September 1691,-76086,-76086,Bologna,44.483333,11.333333,Rome,41.5753,12.2708,"Gordon, Father Alexander","Leslie, Walter Lorenzo",-
5 September 1694,-74990,-74990,Antwerp,51.216667,4.416667,Paris,48.5109,2.2034,"Wallace, John",Murpille,"Murpille, merchant"
5 September 1694,-74990,-74990,Antwerp,51.216667,4.416667,Paris,48.5109,2.2034,"Wallace, John","Whyteford, Charles",-
5 September 1699,-73164,-73164,Rome,41.5753,12.2708,St Germain,46.912384,2.445217,"Forbes, James and Leslie, Don Gulielmo and Irvine, John","Innes, Lewis",Bearer a Highlander who knows Italian and Irish and ready to return to the Highlands as a schoolmaster
6 April 1668,-84638,-84638,Rome,41.5753,12.2708,-,-,-,"Burnett, Alexander",-,-
6 April 1672,-83177,-83177,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Patrick","Leslie, Don Gulielmo",-
6 April 1688,-77333,-77333,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
6 April 1688,-77333,-77333,Ratisbone,49.0118,12.0536,Rome,41.5753,12.2708,"Fleming, Abbot Placidus","Leslie, Don Gulielmo",-
6 April 1694,-75142,-75142,Rome,41.5753,12.2708,St Germain,46.912384,2.445217,"Leslie, Don Gulielmo","Innes, Lewis",-
6 April 1699,-73316,-73316,Scotland,56.4907,4.2026,-,-,-,"Dunbar, Alexander",-,-
6 December 1675,-81838,-81838,Padua,45.24,11.5307,Rome,41.5753,12.2708,Cadendo,"Leslie, Don Gulielmo",-
6 December 1681,-79646,-79646,Bordeaux,44.840439,-0.5805,Paris,48.5109,2.2034,"Roberson, Amader","Barclay, Robert",-
6 December 1683,-78916,-78916,Edinburgh,55.95,-3.2,-,-,-,"Irvine, John and Gordon, George, Duke of Gordon/Marquess Huntly",-,"Irvine alias, Cabrach"
6 December 1694,-74898,-74898,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Don Gulielmo",-
6 February 1666,-85428,-85428,Pistoia,43.916667,10.9,-,-,-,"Forbes, Father James",-,-
6 Jan 1663,-86555,-86555,Douai,50.2509,3.1121,Rome,41.5753,12.2708,"Christie, Father William","Talbot, Father Gilbert",-
6 January 1680,-80346,-80346,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Leslie, Alexander","Innes, Lewis",Leslie alias Hardboots
6 January 1685,-78519,-78519,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Dunbar, Alexander",-
6 January 1688,-77424,-77424,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
6 January 1691,-76328,-76328,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Walter Lorenzo","Whyteford, Charles",-
6 January 1693,-75597,-75597,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo and Leslie, Walter Lorenzo","Whyteford, Charles",-
6 January 1693,-75597,-75597,Rome,41.5753,12.2708,-,-,-,"Innes, Walter",his brother,-
6 July 1688,-77242,-77242,Ratisbone,49.0118,12.0536,Rome,41.5753,12.2708,"Fleming, Abbot Placidus","Leslie, Don Gulielmo",-
6 July 1694,-75051,-75051,Ratisbone,49.0118,12.0536,Paris,48.5109,2.2034,"Fleming, Abbot Placidus","Whyteford, Charles",-
6 June 1667,-84943,-84943,Whitehall,51.3014,0.0756,-,-,-,"Howard, Charles",-,-
6 June 1675,-82021,-82021,Padua,45.24,11.5307,Rome,41.5753,12.2708,"Irvine, Christopher","Leslie, Don Gulielmo",-
6 June 1680,-80194,-80194,Rome,41.5753,12.2708,Pesaro,43.9,12.916667,"Leslie, Father William Lewis","Leslie, Don Gulielmo",-
6 June 1681,-79829,-79829,Speyside,57.2758,-3.095,Paris,48.5109,2.2034,"Burnet, David alias David Lawrence","Barclay, Robert",-
6 June 1689,-76907,-76907,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Don Gulielmo",-
6 June 1691,-76177,-76177,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Gordon, Father Augustin","Leslie, Don Gulielmo",-
6 June 1692,-75811,-75811,London,51.514125,-0.093689,Rome,41.5753,12.2708,"Forbes, William","Forbes, Thomas",-
6 March 1661,-87226,-87226,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Gordon, Father Alexander","Talbot, Father Gilbert",-
6 March 1677,-81382,-81382,Wurzburg,49.787778,9.936111,Rome,41.5753,12.2708,"Dickson, Abbot Maurus","Brandt, Canon",-
6 March 1687,-77730,-77730,"Gordon Castle, alias Bogue",57.3723,-3.0514,Rome,41.5753,12.2708,"Gordon, Duchess Elizabeth","Leslie, Don Gulielmo",-
6 March 1687,-77730,-77730,-,-,-,Rome,41.5753,12.2708,"Leslie, Alexander","Leslie, Don Gulielmo",-
6 May 1661,-87165,-87165,Paris,48.5109,2.2034,-,-,-,"Conne, Patrick",-,-
6 May 1679,-80591,-80591,Rome,41.5753,12.2708,Urbino,43.716667,12.633333,"Leslie, Father William Lewis","Leslie, Don Gulielmo",-
6 May 1681,-79860,-79860,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Innes, Walter","Innes, Lewis",-
6 May 1683,-79130,-79130,-,-,-,Paris,48.5109,2.2034,"Adamson, James","Innes, Lewis",-
6 May 1688,-77303,-77303,"Holyroodhouse, Edinburgh",55.573,3.0924,-,-,-,"Dunbar, Alexander","Burnet, David",-
6 May 1688,-77303,-77303,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles",-
6 May 1689,-76938,-76938,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Innes, Walter","Brie, Monsieur",-
6 May 1692,-75842,-75842,Paris,48.5109,2.2034,St Germain,46.912384,2.445217,"Whyteford, Charles","Innes, Lewis",-
6 May 1692,-75842,-75842,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Walter Lorenzo","Whyteford, Charles",-
6 November 1684,-78580,-78580,St Quentin,48.617635,3.749137,Paris,48.5109,2.2034,"Innes, Father James and Innes, Lewis","Whyteford, Charles",-
6 October 1681,-79707,-79707,Cadiz,36.515789,-6.279692,Paris,48.5109,2.2034,"Blackadder, Archibald","Innes, Lewis",-
6 October 1683,-78977,-78977,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Don Gulielmo",-
6 October 1687,-77516,-77516,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
6 September 1681,-79737,-79737,Brussels,50.833333,4.333333,-,-,-,"Kennedy, James",-,-
6 September 1685,-78276,-78276,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Innes, Father James",-
6 September 1688,-77180,-77180,London,51.514125,-0.093689,Paris,48.5109,2.2034,Seaforth,"Innes, Lewis",-
7 April 1679,-80620,-80620,Strathdon,57.1224,-3.0451,Paris,48.5109,2.2034,"Dunbar, Alexander","Barclay, Robert",-
7 April 1681,-79889,-79889,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Hay, Andrew","Barclay, Robert",-
7 April 1681,-79889,-79889,Rouen,49.433333,1.083333,Paris,48.5109,2.2034,"Gordon, John","Barclay, Robert",-
7 April 1687,-77698,-77698,London,51.514125,-0.093689,Rome,41.5753,12.2708,"Bisset, Father Alexander","Leslie, Walter Lorenzo",-
7 April 1693,-75506,-75506,Rome,41.5753,12.2708,Scotland,56.4907,4.2026,"Leslie, Don Gulielmo","Dunbar, Alexander",-
7 August 1678,-80863,-80863,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Tylden, Thomas","Barclay, Robert",Tylden alias Brunne
7 August 1683,-79037,-79037,Paris,48.5109,2.2034,Scotland,56.4907,4.2026,"Innes, Lewis","Burnet, David",-
7 August 1683,-79037,-79037,Paris,48.5109,2.2034,Scotland,56.4907,4.2026,"Innes, Lewis","Dunbar, Alexander",-
7 December 1686,-77819,-77819,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Melfort, Lord",-
7 December 1688,-77088,-77088,Edinburgh,55.95,-3.2,Rome,41.5753,12.2708,"Burnet, David","Leslie, Walter Lorenzo","Burnet alias, David Lawrence"
7 December 1692,-75627,-75627,Gratz,47.066667,15.45,Rome,41.5753,12.2708,"Leslie, Father William Lewis","Leslie, Walter Lorenzo",-
7 February 1670,-83966,-83966,London,51.514125,-0.093689,Naples,40.833333,14.25,"Strachan, John","Strachan, Father John",-
7 February 1685,-78487,-78487,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Davidson, Robert",-
7 February 1688,-77392,-77392,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
7 February 1689,-77026,-77026,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Don Gulielmo",-
7 February 1692,-75931,-75931,Rotterdam,51.916667,4.5,-,-,-,"Betham, J",Ennise,-
7 January 1681,-79979,-79979,Ratisbone,49.0118,12.0536,Rome,41.5753,12.2708,"Fleming, Abbot Placidus","Leslie, Don Gulielmo",-
7 January 1685,-78518,-78518,Paris,48.5109,2.2034,St Quentin,48.617635,3.749137,"Innes, Lewis","Leslie, George",-
7 January 1687,-77788,-77788,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Strachan, Robert Francis","Innes, Lewis",-
7 January 1692,-75962,-75962,St Germain,46.912384,2.445217,Rome,41.5753,12.2708,"Melfort, Lord","Leslie, Don Gulielmo",-
7 July 1678,-80894,-80894,Rome,41.5753,12.2708,Pesaro,43.9,12.916667,"Zambechini, Giuseppe","Leslie, Don Gulielmo",-
7 July 1683,-79068,-79068,Paris,48.5109,2.2034,Meldrum,57.2136,-2.2948,"Innes, Lewis","Meldrum, Lady Mary Urquhart",-
7 July 1692,-75780,-75780,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Wallace, John","Leslie, Lorenzo",-
7 July 1693,-75415,-75415,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Walter Lorenzo","Whyteford, Charles",-
7 June 1664,-86037,-86037,Pistoia,43.916667,10.9,Rome,41.5753,12.2708,"Forbes, Father James","Talbot, Father Gilbert",-
7 June 1680,-80193,-80193,-,-,-,Rome,41.5753,12.2708,"Holt, Alexander","Leyburne, John",-
7 June 1688,-77271,-77271,Bordeaux,44.840439,-0.5805,-,-,-,"Roberson, Amader",-,-
7 June 1688,-77271,-77271,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David alias David Lawrence","Whyteford, Charles",-
7 March 1678,-81016,-81016,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Barclay, Robert","Leslie, Don Gulielmo",-
7 March 1685,-78459,-78459,Paris,48.5109,2.2034,St Quentin,48.617635,3.749137,"Innes, Lewis","Leslie, George",-
7 March 1689,-76998,-76998,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Don Gulielmo",-
7 March 1692,-75902,-75902,Douai,50.2509,3.1121,Paris,48.5109,2.2034,"Betham, J","Innes, Lewis",-
7 May 1678,-80955,-80955,Rome,41.5753,12.2708,Pesaro,43.9,12.916667,"Zambechini, Giuseppe","Leslie, Don Gulielmo",-
7 May 1681,-79859,-79859,Subiaco,41.0509,13.0624,-,-,-,"Chalmers, Father Athanasius",-,-
7 May 1683,-79129,-79129,St Quentin,48.617635,3.749137,Paris,48.5109,2.2034,"Leslie, George","Innes, Lewis",-
7 November 1674,-82232,-82232,Capranica,42.25,12.183333,-,-,-,"Campbell, Father Alexander",-,-
7 November 1689,-76753,-76753,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Innes, Lewis","Leslie, Don Gulielmo",-
7 October 1672,-82993,-82993,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Patrick","Forbes, Thomas",-
7 October 1683,-78976,-78976,Lille,50.632971,3.058585,Paris,48.5109,2.2034,"Innes, Father James","Innes, Lewis",-
7 October 1697,-73862,-73862,Elgin,57.65,-3.333333,-,-,-,"Nicholson, Thomas",-,-
7 September 1665,-85580,-85580,-,-,-,-,-,-,"Leyburn, John","""Honest Jeané""",-
7 September 1683,-79006,-79006,Paris,48.5109,2.2034,St Quentin,48.617635,3.749137,"Innes, Lewis","Leslie, George",-
7 September 1685,-78275,-78275,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis",Meldrum,-
8 April 1687,-77697,-77697,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo","Innes, Lewis",-
8 April 1692,-75870,-75870,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo","Whyteford, Charles",-
8 April 1692,-75870,-75870,Rome,41.5753,12.2708,-,-,-,"Leslie, Don Gulielmo","Innes, Mr",-
8 August 1685,-78305,-78305,Paris,48.5109,2.2034,London,51.514125,-0.093689,"Innes, Lewis","Dunbar, Alexander",-
8 August 1697,-73922,-73922,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Adamson, George","Leslie, Don Gulielmo",-
8 December 1679,-80375,-80375,Pesaro,43.9,12.916667,Rome,41.5753,12.2708,"Leslie, Don Gulielmo",Rector of Rome,-
8 December 1682,-79279,-79279,Ratisbone,49.0118,12.0536,Rome,41.5753,12.2708,"Fleming, Abbot Placidus","Leslie, Don Gulielmo",-
8 December 1687,-77453,-77453,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Hay, Andrew","Whyteford, Charles",-
8 December 1688,-77087,-77087,Ratisbone,49.0118,12.0536,Paris,48.5109,2.2034,"Fleming, Abbot Placidus","Innes, Lewis",-
8 February 1664,-86157,-86157,-,-,-,-,-,-,"Conne, Patrick",-,-
8 February 1679,-80678,-80678,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Irvine, John","Barclay, Robert",-
8 February 1683,-79217,-79217,Cadiz,36.515789,-6.279692,Paris,48.5109,2.2034,"Blackadder, Archibald","Innes, Lewis",-
8 February 1683 OR 1682,-,-,Cadiz,36.515789,-6.279692,Paris,48.5109,2.2034,"Blackadder, John","Innes, Lewis",-
8 February 1684,-78852,-78852,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"McGhie, Father Andrew","Innes, Lewis",-
8 February 1688,-77391,-77391,Roslin,55.4934,-3.1149,Paris,48.5109,2.2034,"Hay, Father R","Whyteford, Charles",-
8 February 1688,-77391,-77391,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
8 February 1689,-77025,-77025,Douai,50.2509,3.1121,Paris,48.5109,2.2034,"Achane, Alexander",President of Paris,-
8 February 1695,-74834,-74834,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo","Dempster, Father Francis",-
8 January 1684,-78883,-78883,Paris,48.5109,2.2034,Scotland,56.4907,4.2026,"Innes, Lewis","Burnet, David","Burnet alias, Mr Lawrence"
8 January 1687,-77787,-77787,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
8 January 1687,-77787,-77787,Paris,48.5109,2.2034,Edinburgh,55.95,-3.2,"Innes, Lewis","Burnet, David",-
8 January 1687,-77787,-77787,Ratisbone,49.0118,12.0536,Paris,48.5109,2.2034,"Fleming, Abbot Placidus","Whyteford, Charles",-
8 January 1688,-77422,-77422,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
8 January 1692,-75961,-75961,Gratz,47.066667,15.45,Rome,41.5753,12.2708,"Leslie, Father William Lewis","Leslie, Don Gulielmo",-
8 January 1692,-75961,-75961,Rome,41.5753,12.2708,St Germain,46.912384,2.445217,"Wallace, John","Innes, Lewis",-
8 January 1692,-75961,-75961,Rome,41.5753,12.2708,-,-,-,"Costa, Gregoria","Melfort, Lord",-
8 July 1672,-83084,-83084,Aberdeen,57.133333,-2.1,Rome,41.5753,12.2708,"Forbes, Father James","Carolo de Marinis, Father Hector",-
8 July 1683,-79067,-79067,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Maxwell, I","Innes, Lewis",-
8 July 1687,-77606,-77606,Ratisbone,49.0118,12.0536,Paris,48.5109,2.2034,"Fleming, Abbot Placidus","Whyteford, Charles",-
8 July 1688,-77240,-77240,Balquhain,57.1801,-2.27,Rome,41.5753,12.2708,"Leslie, Patrick","Leslie, Don Gulielmo",-
8 June 1665,-85671,-85671,Douai,50.2509,3.1121,Rome,41.5753,12.2708,"Christie, Father William","Talbot, Father Gilbert",-
8 June 1681,-79827,-79827,Erfurt,50.983333,11.033333,Rome,41.5753,12.2708,"Reid, Ephrem OSB","Leslie, Don Gulielmo",-
8 June 1688,-77270,-77270,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"McGhie, Father Andrew","Whyteford, Charles",-
8 March 1684,-78823,-78823,Edinburgh,55.95,-3.2,-,-,-,"Irvine, John",-,"Irvine alias, Cabrach"
8 March 1687,-77728,-77728,Achintoull,58.266667,-3.916667,Paris,48.5109,2.2034,"Gordon, Father Alexander","Whyteford, Charles",-
8 March 1688,-77362,-77362,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
8 March 1692,-75901,-75901,Paris,48.5109,2.2034,St Germain,46.912384,2.445217,"Innes, Walter","Innes, Lewis",-
8 May 1681,-79858,-79858,Elgin,57.65,-3.333333,Paris,48.5109,2.2034,"Burnet, David alias David Lawrence","Innes, Lewis",-
8 May 1686,-78032,-78032,Scotland,56.4907,4.2026,Rome,41.5753,12.2708,"Leslie, Alexander","Leslie, Don Gulielmo",-
8 May 1694,-75110,-75110,Castel Gandolfo,41.413,12.393,Rome,41.5753,12.2708,"Ellis, Bishop","Leslie, Lorenzo",-
8 May 1694,-75110,-75110,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Patrick","Leslie, Don Gulielmo",-
8 November 1677,-81135,-81135,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Father William Lewis","Burnet, David",-
8 November 1679,-80405,-80405,Rotterdam,51.916667,4.5,Paris,48.5109,2.2034,"Dunbar, Alexander","Barclay, Robert",-
8 November 1681,-79674,-79674,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Davidson, Robert","Innes, Lewis",-
8 November 1681,-79674,-79674,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"St Clair, J Lady Roslin","St Clair, James and Alexander and Innes, Lewis",-
8 November 1681,-79674,-79674,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"St Clair, Nely","Innes, Lewis",-
8 November 1681,-79674,-79674,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Whyteford, Charles","Innes, Lewis",-
8 November 1687,-77483,-77483,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles",-
8 November 1687,-77483,-77483,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Dunbar, Alexander",Talon,-
8 November 1688,-77117,-77117,St Quentin,48.617635,3.749137,Paris,48.5109,2.2034,Roberson,"Innes, Lewis",-
8 November 1695,-74561,-74561,St Germain,46.912384,2.445217,Rome,41.5753,12.2708,"Innes, Lewis","Leslie, Don Gulielmo",-
8 October 1680,-80070,-80070,"Gordon Castle, alias Bogue",57.3723,-3.0514,Paris,48.5109,2.2034,"Dunbar, Alexander","Barclay, Robert",-
8 October 1680,-80070,-80070,"Gordon Castle, alias Bogue",57.3723,-3.0514,Paris,48.5109,2.2034,"Gordon, George, Duke of Gordon/Marquess Huntly","Innes, Lewis",Gordon alias Bannockburn
8 October 1683,-78975,-78975,-,-,-,Bourgignon,47.28,6.4845,"St Cecile, Soeur M de","Ramsay, Curé de Bourgignon",-
8 October 1684,-78609,-78609,Aberdeen,57.133333,-2.1,London,51.514125,-0.093689,"Leslie, Alexander","Innes, Lewis","Leslie alias, Hardboots"
8 October 1685,-78244,-78244,Padua,45.24,11.5307,Rome,41.5753,12.2708,"Strachan, Robert Francis","Leslie, Walter Lorenzo",-
8 October 1685,-78244,-78244,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Innes, Lewis","Leslie, Don Gulielmo",-
8 October 1685,-78244,-78244,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Innes, Walter",-
8 October 1687,-77514,-77514,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
8 October 1689,-76783,-76783,-,-,-,London,51.514125,-0.093689,"Innes, Lewis","Morrison, Madam",-
8 September 1682,-79370,-79370,-,-,-,Rome,41.5753,12.2708,"Gordon, George, Duke of Gordon/Marquess Huntly, Marquess Huntly","Leslie, Don Gulielmo",-
8 September 1683,-79005,-79005,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Don Gulielmo",-
8 September 1688,-77178,-77178,"Gordon Castle, alias Bogue",57.3723,-3.0514,Rome,41.5753,12.2708,"Leslie, John","Leslie, Walter Lorenzo",-
8 September 1688,-77178,-77178,Scotland,56.4907,4.2026,Rome,41.5753,12.2708,"Irvine, John","Leslie, Don Gulielmo",-
8 September 1691,-76083,-76083,Rome,41.5753,12.2708,Livorno,43.55,10.316667,"Leslie, Don Gulielmo","Leslie, Walter Lorenzo",-
8 September 1693,-75352,-75352,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Walter Lorenzo","Whyteford, Charles",-
9 April 1668,-84635,-84635,Douai,50.2509,3.1121,Rome,41.5753,12.2708,"English, Gilbert","Talbot, Father Gilbert",-
9 April 1677,-81348,-81348,"Gordon Castle, alias Bogue",57.3723,-3.0514,-,-,-,"Dunbar, Alexander",-,-
9 April 1678,-80983,-80983,Rome,41.5753,12.2708,Pesaro,43.9,12.916667,"Leslie, Father William Lewis","Leslie, Don Gulielmo",-
9 April 1680,-80252,-80252,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Whyteford, Charles","Innes, Lewis",-
9 April 1681,-79887,-79887,Rouen,49.433333,1.083333,Paris,48.5109,2.2034,"Gordon, John","Barclay, Robert",-
9 April 1683,-79157,-79157,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Hay, Andrew","Innes, Lewis",-
9 April 1683,-79157,-79157,St Quentin,48.617635,3.749137,Paris,48.5109,2.2034,"Leslie, George","Innes, Lewis",-
9 April 1691,-76235,-76235,Dunkirk,51.05,2.366667,-,-,-,"Nicolson, Thomas",-,-
9 April 1694,-75139,-75139,Paris,48.5109,2.2034,St Germain,46.912384,2.445217,"Maurin, Father","Innes, Lewis",-
9 August 1675,-81957,-81957,Padua,45.24,11.5307,-,-,-,"Irvine, Christopher",-,-
9 August 1679,-80496,-80496,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Irvine, John","Barclay, Robert",-
9 August 1685,-78304,-78304,Paris,48.5109,2.2034,Scotland,56.4907,4.2026,"Innes, Lewis","Jameon, John Paul and Strachan",-
9 August 1685,-78304,-78304,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Innes, Father James",-
9 August 1689,-76843,-76843,Calais,44.97814,0.983075,Paris,48.5109,2.2034,"Clerk, Sir Robert","Principal of Scots College, Paris",-
9 August 1692,-75747,-75747,St Germain,46.912384,2.445217,-,-,-,"Forbes, Father James",-,-
9 December 1664,-85852,-85852,Paris,48.5109,2.2034,-,-,-,"MacBrec, Father James","Scharp, Father William",-
9 December 1677,-81104,-81104,Rouen,49.433333,1.083333,Paris,48.5109,2.2034,"Murheid, John","Barclay, Robert",-
9 December 1681,-79643,-79643,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Innes, Charles and Whyteford, Charles","Innes, Lewis",-
9 December 1681,-79643,-79643,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Barclay, Robert",-
9 December 1681,-79643,-79643,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David and Whyteford, Charles and Dunbar, Alexander","Innes, Lewis",-
9 December 1684,-78547,-78547,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Gordon, John and Davidson, Robert","Innes, Lewis",-
9 December 1684,-78547,-78547,Paris,48.5109,2.2034,Douai,50.2509,3.1121,"Innes, Lewis","English, Father",-
